0,0,1
0.001,0,0.99999
0.002,0,0.999981
0.003,0,0.999971
0.004,0,0.999962
0.005,0,0.999952
0.006,0,0.999943
0.007,0,0.999933
0.008,0,0.999924
0.009,0,0.999914
0.01,0,0.999905
0.011,0,0.999895
0.012,0,0.999885
0.013,0,0.999876
0.014,0,0.999866
0.015,0,0.999857
0.016,0,0.999847
0.017,0,0.999838
0.018,0,0.999828
0.019,0,0.999819
0.02,0,0.999809
0.021,0,0.9998
0.022,0,0.99979
0.023,0,0.999781
0.024,0,0.999771
0.025,0,0.999761
0.026,0,0.999752
0.027,0,0.999742
0.028,0,0.999733
0.029,0,0.999723
0.03,0,0.999714
0.031,0,0.999704
0.032,0,0.999695
0.033,0,0.999685
0.034,0,0.999676
0.035,0,0.999666
0.036,0,0.999656
0.037,0,0.999647
0.038,0,0.999637
0.039,0,0.999628
0.04,0,0.999618
0.041,0,0.999609
0.042,0,0.999599
0.043,0,0.99959
0.044,0,0.99958
0.045,0,0.999571
0.046,0,0.999561
0.047,0,0.999551
0.048,0,0.999542
0.049,0,0.999532
0.05,0,0.999523
0.051,0,0.999513
0.052,0,0.999504
0.053,0,0.999494
0.054,0,0.999485
0.055,0,0.999475
0.056,0,0.999466
0.057,0,0.999456
0.058,0,0.999447
0.059,0,0.999437
0.06,0,0.999427
0.061,0,0.999418
0.062,0,0.999408
0.063,0,0.999396
0.064,0,0.999382
0.065,0,0.999367
0.066,0,0.999353
0.067,0,0.999338
0.068,0,0.999323
0.069,0,0.999309
0.07,0,0.999294
0.071,0,0.99928
0.072,0,0.999265
0.073,0,0.99925
0.074,0,0.999236
0.075,0,0.999221
0.076,0,0.999207
0.077,0,0.999192
0.078,0,0.999177
0.079,0,0.999163
0.08,0,0.999148
0.081,0,0.999134
0.082,0,0.999119
0.083,0,0.999105
0.084,0,0.99909
0.085,0,0.999075
0.086,0,0.999061
0.087,0,0.999046
0.088,0,0.999032
0.089,0,0.999017
0.09,0,0.999002
0.091,0,0.998988
0.092,0,0.998973
0.093,0,0.998959
0.094,0,0.998944
0.095,0,0.99893
0.096,0,0.998915
0.097,0,0.9989
0.098,0,0.998886
0.099,0,0.998871
0.1,0,0.998857
0.101,0,0.998842
0.102,0,0.998827
0.103,0,0.998813
0.104,0,0.998798
0.105,0,0.998784
0.106,0,0.998769
0.107,0,0.998755
0.108,0,0.99874
0.109,0,0.998725
0.11,0,0.998711
0.111,0,0.998696
0.112,0,0.998682
0.113,0,0.998667
0.114,0,0.998652
0.115,0,0.998638
0.116,0,0.998623
0.117,0,0.998609
0.118,0,0.998594
0.119,0,0.998579
0.12,0,0.998565
0.121,0,0.99855
0.122,0,0.998536
0.123,0,0.998521
0.124,0,0.998507
0.125,0,0.998492
0.126,0,0.99847
0.127,0,0.998447
0.128,0,0.998425
0.129,0,0.998403
0.13,0,0.998381
0.131,0,0.998358
0.132,0,0.998336
0.133,0,0.998314
0.134,0,0.998291
0.135,0,0.998269
0.136,0,0.998247
0.137,0,0.998224
0.138,0,0.998202
0.139,0,0.99818
0.14,0,0.998158
0.141,0,0.998135
0.142,0,0.998113
0.143,0,0.998091
0.144,0,0.998068
0.145,0,0.998046
0.146,0,0.998024
0.147,0,0.998002
0.148,0,0.997979
0.149,0,0.997957
0.15,0,0.997935
0.151,0,0.997912
0.152,0,0.99789
0.153,0,0.997868
0.154,0,0.997845
0.155,0,0.997823
0.156,0,0.997801
0.157,0,0.997779
0.158,0,0.997756
0.159,0,0.997734
0.16,0,0.997712
0.161,0,0.997689
0.162,0,0.997667
0.163,0,0.997645
0.164,0,0.997623
0.165,0,0.9976
0.166,0,0.997578
0.167,0,0.997556
0.168,0,0.997533
0.169,0,0.997511
0.17,0,0.997489
0.171,0,0.997467
0.172,0,0.997444
0.173,0,0.997422
0.174,0,0.9974
0.175,0,0.997377
0.176,0,0.997355
0.177,0,0.997333
0.178,0,0.99731
0.179,0,0.997288
0.18,0,0.997266
0.181,0,0.997244
0.182,0,0.997221
0.183,0,0.997199
0.184,0,0.997177
0.185,0,0.997154
0.186,0,0.997132
0.187,0,0.99711
0.188,0,0.997082
0.189,0,0.997048
0.19,0,0.997013
0.191,0,0.996979
0.192,0,0.996945
0.193,0,0.996911
0.194,0,0.996877
0.195,0,0.996843
0.196,0,0.996809
0.197,0,0.996775
0.198,0,0.996741
0.199,0,0.996707
0.2,0,0.996673
0.201,0,0.996639
0.202,0,0.996605
0.203,0,0.996571
0.204,0,0.996536
0.205,0,0.996502
0.206,0,0.996468
0.207,0,0.996434
0.208,0,0.9964
0.209,0,0.996366
0.21,0,0.996332
0.211,0,0.996298
0.212,0,0.996264
0.213,0,0.99623
0.214,0,0.996196
0.215,0,0.996162
0.216,0,0.996128
0.217,0,0.996094
0.218,0,0.996059
0.219,0,0.996025
0.22,0,0.995991
0.221,0,0.995957
0.222,0,0.995923
0.223,0,0.995889
0.224,0,0.995855
0.225,0,0.995821
0.226,0,0.995787
0.227,0,0.995753
0.228,0,0.995719
0.229,0,0.995685
0.23,0,0.995651
0.231,0,0.995616
0.232,0,0.995582
0.233,0,0.995548
0.234,0,0.995514
0.235,0,0.99548
0.236,0,0.995446
0.237,0,0.995412
0.238,0,0.995378
0.239,0,0.995344
0.24,0,0.99531
0.241,0,0.995276
0.242,0,0.995242
0.243,0,0.995208
0.244,0,0.995174
0.245,0,0.995139
0.246,0,0.995105
0.247,0,0.995071
0.248,0,0.995037
0.249,0,0.995003
0.25,0,0.994969
0.251,0,0.994917
0.252,0,0.994865
0.253,0,0.994813
0.254,0,0.994761
0.255,0,0.994709
0.256,0,0.994657
0.257,0,0.994605
0.258,0,0.994552
0.259,0,0.9945
0.26,0,0.994448
0.261,0,0.994396
0.262,0,0.994344
0.263,0,0.994292
0.264,0,0.99424
0.265,0,0.994188
0.266,0,0.994136
0.267,0,0.994084
0.268,0,0.994032
0.269,0,0.99398
0.27,0,0.993928
0.271,0,0.993875
0.272,0,0.993823
0.273,0,0.993771
0.274,0,0.993719
0.275,0,0.993667
0.276,0,0.993615
0.277,0,0.993563
0.278,0,0.993511
0.279,0,0.993459
0.28,0,0.993407
0.281,0,0.993355
0.282,0,0.993303
0.283,0,0.993251
0.284,0,0.993198
0.285,0,0.993146
0.286,0,0.993094
0.287,0,0.993042
0.288,0,0.99299
0.289,0,0.992938
0.29,0,0.992886
0.291,0,0.992834
0.292,0,0.992782
0.293,0,0.99273
0.294,0,0.992678
0.295,0,0.992626
0.296,0,0.992574
0.297,0,0.992521
0.298,0,0.992469
0.299,0,0.992417
0.3,0,0.992365
0.301,0,0.992313
0.302,0,0.992261
0.303,0,0.992209
0.304,0,0.992157
0.305,0,0.992105
0.306,0,0.992053
0.307,0,0.992001
0.308,0,0.991949
0.309,0,0.991896
0.31,0,0.991844
0.311,0,0.991792
0.312,0,0.99174
0.313,0,0.991674
0.314,0,0.991595
0.315,0,0.991515
0.316,0,0.991436
0.317,0,0.991356
0.318,0,0.991276
0.319,0,0.991197
0.32,0,0.991117
0.321,0,0.991038
0.322,0,0.990958
0.323,0,0.990878
0.324,0,0.990799
0.325,0,0.990719
0.326,0,0.99064
0.327,0,0.99056
0.328,0,0.99048
0.329,0,0.990401
0.33,0,0.990321
0.331,0,0.990242
0.332,0,0.990162
0.333,0,0.990082
0.334,0,0.990003
0.335,0,0.989923
0.336,0,0.989844
0.337,0,0.989764
0.338,0,0.989684
0.339,0,0.989605
0.34,0,0.989525
0.341,0,0.989446
0.342,0,0.989366
0.343,0,0.989286
0.344,0,0.989207
0.345,0,0.989127
0.346,0,0.989048
0.347,0,0.988968
0.348,0,0.988888
0.349,0,0.988809
0.35,0,0.988729
0.351,0,0.98865
0.352,0,0.98857
0.353,0,0.988491
0.354,0,0.988411
0.355,0,0.988331
0.356,0,0.988252
0.357,0,0.988172
0.358,0,0.988093
0.359,0,0.988013
0.36,0,0.987933
0.361,0,0.987854
0.362,0,0.987774
0.363,0,0.987695
0.364,0,0.987615
0.365,0,0.987535
0.366,0,0.987456
0.367,0,0.987376
0.368,0,0.987297
0.369,0,0.987217
0.37,0,0.987137
0.371,0,0.987058
0.372,0,0.986978
0.373,0,0.986899
0.374,0,0.986819
0.375,0,0.986739
0.376,0,0.986618
0.377,0,0.986496
0.378,0,0.986374
0.379,0,0.986253
0.38,0,0.986131
0.381,0,0.986009
0.382,0,0.985888
0.383,0,0.985766
0.384,0,0.985644
0.385,0,0.985523
0.386,0,0.985401
0.387,0,0.985279
0.388,0,0.985158
0.389,0,0.985036
0.39,0,0.984914
0.391,0,0.984793
0.392,0,0.984671
0.393,0,0.984549
0.394,0,0.984428
0.395,0,0.984306
0.396,0,0.984184
0.397,0,0.984063
0.398,0,0.983941
0.399,0,0.98382
0.4,0,0.983698
0.401,0,0.983576
0.402,0,0.983455
0.403,0,0.983333
0.404,0,0.983211
0.405,0,0.98309
0.406,0,0.982968
0.407,0,0.982846
0.408,0,0.982725
0.409,0,0.982603
0.41,0,0.982481
0.411,0,0.98236
0.412,0,0.982238
0.413,0,0.982116
0.414,0,0.981995
0.415,0,0.981873
0.416,0,0.981751
0.417,0,0.98163
0.418,0,0.981508
0.419,0,0.981386
0.42,0,0.981265
0.421,0,0.981143
0.422,0,0.981021
0.423,0,0.9809
0.424,0,0.980778
0.425,0,0.980656
0.426,0,0.980535
0.427,0,0.980413
0.428,0,0.980291
0.429,0,0.98017
0.43,0,0.980048
0.431,0,0.979926
0.432,0,0.979805
0.433,0,0.979683
0.434,0,0.979561
0.435,0,0.97944
0.436,0,0.979318
0.437,0,0.979196
0.438,0,0.979043
0.439,0,0.978857
0.44,0,0.978671
0.441,0,0.978485
0.442,0,0.978299
0.443,0,0.978113
0.444,0,0.977927
0.445,0,0.977741
0.446,0,0.977555
0.447,0,0.977369
0.448,0,0.977183
0.449,0,0.976997
0.45,0,0.976811
0.451,0,0.976625
0.452,0,0.976439
0.453,0,0.976253
0.454,0,0.976067
0.455,0,0.975882
0.456,0,0.975696
0.457,0,0.97551
0.458,0,0.975324
0.459,0,0.975138
0.46,0,0.974952
0.461,0,0.974766
0.462,0,0.97458
0.463,0,0.974394
0.464,0,0.974208
0.465,0,0.974022
0.466,0,0.973836
0.467,0,0.97365
0.468,0,0.973464
0.469,0,0.973278
0.47,0,0.973092
0.471,0,0.972906
0.472,0,0.97272
0.473,0,0.972534
0.474,0,0.972349
0.475,0,0.972163
0.476,0,0.971977
0.477,0,0.971791
0.478,0,0.971605
0.479,0,0.971419
0.48,0,0.971233
0.481,0,0.971047
0.482,0,0.970861
0.483,0,0.970675
0.484,0,0.970489
0.485,0,0.970303
0.486,0,0.970117
0.487,0,0.969931
0.488,0,0.969745
0.489,0,0.969559
0.49,0,0.969373
0.491,0,0.969187
0.492,0,0.969001
0.493,0,0.968816
0.494,0,0.96863
0.495,0,0.968444
0.496,0,0.968258
0.497,0,0.968072
0.498,0,0.967886
0.499,0,0.9677
0.5,0,0.967514
0.501,0,0.96723
0.502,0,0.966945
0.503,0,0.966661
0.504,0,0.966377
0.505,0,0.966093
0.506,0,0.965809
0.507,0,0.965524
0.508,0,0.96524
0.509,0,0.964956
0.51,0,0.964672
0.511,0,0.964388
0.512,0,0.964103
0.513,0,0.963819
0.514,0,0.963535
0.515,0,0.963251
0.516,0,0.962967
0.517,0,0.962682
0.518,0,0.962398
0.519,0,0.962114
0.52,0,0.96183
0.521,0,0.961546
0.522,0,0.961261
0.523,0,0.960977
0.524,0,0.960693
0.525,0,0.960409
0.526,0,0.960124
0.527,0,0.95984
0.528,0,0.959556
0.529,0,0.959272
0.53,0,0.958988
0.531,0,0.958703
0.532,0,0.958419
0.533,0,0.958135
0.534,0,0.957851
0.535,0,0.957567
0.536,0,0.957282
0.537,0,0.956998
0.538,0,0.956714
0.539,0,0.95643
0.54,0,0.956146
0.541,0,0.955861
0.542,0,0.955577
0.543,0,0.955293
0.544,0,0.955009
0.545,0,0.954725
0.546,0,0.95444
0.547,0,0.954156
0.548,0,0.953872
0.549,0,0.953588
0.55,0,0.953303
0.551,0,0.953019
0.552,0,0.952735
0.553,0,0.952451
0.554,0,0.952167
0.555,0,0.951882
0.556,0,0.951598
0.557,0,0.951314
0.558,0,0.95103
0.559,0,0.950746
0.56,0,0.950461
0.561,0,0.950177
0.562,0,0.949893
0.563,0,0.949534
0.564,0,0.949099
0.565,0,0.948665
0.566,0,0.948231
0.567,0,0.947796
0.568,0,0.947362
0.569,0,0.946927
0.57,0,0.946493
0.571,0,0.946059
0.572,0,0.945624
0.573,0,0.94519
0.574,0,0.944755
0.575,0,0.944321
0.576,0,0.943887
0.577,0,0.943452
0.578,0,0.943018
0.579,0,0.942583
0.58,0,0.942149
0.581,0,0.941715
0.582,0,0.94128
0.583,0,0.940846
0.584,0,0.940411
0.585,0,0.939977
0.586,0,0.939543
0.587,0,0.939108
0.588,0,0.938674
0.589,0,0.93824
0.59,0,0.937805
0.591,0,0.937371
0.592,0,0.936936
0.593,0,0.936502
0.594,0,0.936068
0.595,0,0.935633
0.596,0,0.935199
0.597,0,0.934764
0.598,0,0.93433
0.599,0,0.933896
0.6,0,0.933461
0.601,0,0.933027
0.602,0,0.932592
0.603,0,0.932158
0.604,0,0.931724
0.605,0,0.931289
0.606,0,0.930855
0.607,0,0.93042
0.608,0,0.929986
0.609,0,0.929552
0.61,0,0.929117
0.611,0,0.928683
0.612,0,0.928249
0.613,0,0.927814
0.614,0,0.92738
0.615,0,0.926945
0.616,0,0.926511
0.617,0,0.926077
0.618,0,0.925642
0.619,0,0.925208
0.62,0,0.924773
0.621,0,0.924339
0.622,0,0.923905
0.623,0,0.92347
0.624,0,0.923036
0.625,0,0.922601
0.626,0,0.921938
0.627,0,0.921274
0.628,0,0.92061
0.629,0,0.919946
0.63,0,0.919282
0.631,0,0.918618
0.632,0,0.917954
0.633,0,0.91729
0.634,0,0.916626
0.635,0,0.915962
0.636,0,0.915298
0.637,0,0.914634
0.638,0,0.91397
0.639,0,0.913306
0.64,0,0.912642
0.641,0,0.911978
0.642,0,0.911315
0.643,0,0.910651
0.644,0,0.909987
0.645,0,0.909323
0.646,0,0.908659
0.647,0,0.907995
0.648,0,0.907331
0.649,0,0.906667
0.65,0,0.906003
0.651,0,0.905339
0.652,0,0.904675
0.653,0,0.904011
0.654,0,0.903347
0.655,0,0.902683
0.656,0,0.902019
0.657,0,0.901355
0.658,0,0.900692
0.659,0,0.900028
0.66,0,0.899364
0.661,0,0.8987
0.662,0,0.898036
0.663,0,0.897372
0.664,0,0.896708
0.665,0,0.896044
0.666,0,0.89538
0.667,0,0.894716
0.668,0,0.894052
0.669,0,0.893388
0.67,0,0.892724
0.671,0,0.89206
0.672,0,0.891396
0.673,0,0.890733
0.674,0,0.890069
0.675,0,0.889405
0.676,0,0.888741
0.677,0,0.888077
0.678,0,0.887413
0.679,0,0.886749
0.68,0,0.886085
0.681,0,0.885421
0.682,0,0.884757
0.683,0,0.884093
0.684,0,0.883429
0.685,0,0.882765
0.686,0,0.882101
0.687,0,0.881437
0.688,0,0.880598
0.689,0,0.879583
0.69,0,0.878569
0.691,0,0.877554
0.692,0,0.876539
0.693,0,0.875524
0.694,0,0.874509
0.695,0,0.873495
0.696,0,0.87248
0.697,0,0.871465
0.698,0,0.87045
0.699,0,0.869436
0.7,0,0.868421
0.701,0,0.867406
0.702,0,0.866391
0.703,0,0.865376
0.704,0,0.864362
0.705,0,0.863347
0.706,0,0.862332
0.707,0,0.861317
0.708,0,0.860303
0.709,0,0.859288
0.71,0,0.858273
0.711,0,0.857258
0.712,0,0.856243
0.713,0,0.855229
0.714,0,0.854214
0.715,0,0.853199
0.716,0,0.852184
0.717,0,0.85117
0.718,0,0.850155
0.719,0,0.84914
0.72,0,0.848125
0.721,0,0.84711
0.722,0,0.846096
0.723,0,0.845081
0.724,0,0.844066
0.725,0,0.843051
0.726,0,0.842037
0.727,0,0.841022
0.728,0,0.840007
0.729,0,0.838992
0.73,0,0.837977
0.731,0,0.836963
0.732,0,0.835948
0.733,0,0.834933
0.734,0,0.833918
0.735,0,0.832904
0.736,0,0.831889
0.737,0,0.830874
0.738,0,0.829859
0.739,0,0.828844
0.74,0,0.82783
0.741,0,0.826815
0.742,0,0.8258
0.743,0,0.824785
0.744,0,0.823771
0.745,0,0.822756
0.746,0,0.821741
0.747,0,0.820726
0.748,0,0.819711
0.749,0,0.818697
0.75,0,0.817682
0.751,0,0.816131
